%time,field.header.seq,field.header.stamp,field.header.frame_id
12266605000000,1542,12266605000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12266805000000,1543,12266805000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12267004000000,1544,12267004000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12267205000000,1545,12267204000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12267404000000,1546,12267404000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12267604000000,1547,12267604000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12267804000000,1548,12267804000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12268004000000,1549,12268004000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12268204000000,1550,12268204000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12268407000000,1551,12268407000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12268604000000,1552,12268604000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12268804000000,1553,12268804000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12269005000000,1554,12269005000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12269204000000,1555,12269204000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12269404000000,1556,12269404000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12269605000000,1557,12269605000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12269804000000,1558,12269804000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12270004000000,1559,12270004000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12270207000000,1560,12270205000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12270404000000,1561,12270404000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12270604000000,1562,12270604000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12270804000000,1563,12270804000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12271004000000,1564,12271004000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12271204000000,1565,12271204000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12271404000000,1566,12271404000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12271605000000,1567,12271605000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12271804000000,1568,12271804000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12272004000000,1569,12272004000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12272204000000,1570,12272204000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12272404000000,1571,12272404000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12272604000000,1572,12272604000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12272804000000,1573,12272804000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12273004000000,1574,12273004000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12273204000000,1575,12273204000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12273405000000,1576,12273405000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12273605000000,1577,12273604000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12273804000000,1578,12273804000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12274004000000,1579,12274004000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12274205000000,1580,12274204000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12274405000000,1581,12274405000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12274604000000,1582,12274604000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12274804000000,1583,12274804000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12275004000000,1584,12275004000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12275204000000,1585,12275204000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12275404000000,1586,12275404000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12275604000000,1587,12275604000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12275804000000,1588,12275804000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12276005000000,1589,12276004000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12276205000000,1590,12276205000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12276404000000,1591,12276404000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12276604000000,1592,12276604000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12276805000000,1593,12276805000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12277005000000,1594,12277004000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12277204000000,1595,12277204000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12277404000000,1596,12277404000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12277605000000,1597,12277605000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12277804000000,1598,12277804000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12278004000000,1599,12278004000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12278204000000,1600,12278204000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12278404000000,1601,12278404000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12278604000000,1602,12278604000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12278804000000,1603,12278804000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12279004000000,1604,12279004000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12279204000000,1605,12279204000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
